2, 91975, Note_on_c, 0, 82, 0
2, 92026, Note_on_c, 0, 69, 76
2, 92036, Note_on_c, 0, 81, 47
2, 92184, Note_on_c, 0, 69, 0
2, 92271, Note_on_c, 0, 81, 0
2, 92424, Note_on_c, 0, 69, 69
2, 92701, Note_on_c, 0, 69, 0
2, 92701, Note_on_c, 0, 69, 87
2, 92884, Note_on_c, 0, 69, 0
2, 92884, Note_on_c, 0, 69, 95
2, 92956, Note_on_c, 0, 74, 57
2, 92966, Note_on_c, 0, 69, 0
2, 92966, Note_on_c, 0, 69, 90
2, 93365, Note_on_c, 0, 69, 0
2, 93365, Note_on_c, 0, 69, 74
2, 93416, Note_on_c, 0, 86, 40
2, 93431, Note_on_c, 0, 74, 0
2, 93497, Note_on_c, 0, 86, 0
2, 93570, Note_on_c, 0, 69, 0
2, 93723, Note_on_c, 0, 74, 50
2, 93738, Note_on_c, 0, 69, 51
2, 93881, Note_on_c, 0, 69, 0
2, 93958, Note_on_c, 0, 69, 48
2, 94137, Note_on_c, 0, 69, 0
2, 94193, Note_on_c, 0, 74, 0
2, 94536, Note_on_c, 0, 69, 60
2, 94888, Note_on_c, 0, 69, 0
2, 95031, Note_on_c, 0, 69, 44
2, 95108, Note_on_c, 0, 69, 0
2, 95261, Note_on_c, 0, 69, 80
2, 95261, Note_on_c, 0, 74, 50
2, 95399, Note_on_c, 0, 74, 0
2, 95466, Note_on_c, 0, 69, 0
2, 96325, Note_on_c, 0, 69, 79
2, 96391, Note_on_c, 0, 69, 0
2, 96432, Note_on_c, 0, 72, 65
2, 96498, Note_on_c, 0, 72, 0
2, 96529, Note_on_c, 0, 74, 71
2, 96784, Note_on_c, 0, 74, 0
2, 96881, Note_on_c, 0, 74, 65
2, 96892, Note_on_c, 0, 86, 55
2, 97025, Note_on_c, 0, 86, 0
2, 97153, Note_on_c, 0, 74, 0
2, 98144, Note_on_c, 0, 74, 49
2, 98221, Note_on_c, 0, 74, 0
2, 98222, End_track
0, 0, End_of_file
